session_id,timestamp,track_id,event,wait_seconds,queue_count,data_source
L_20260901,2026-09-01T12:01:49,77,SERVED,389.3,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:08:36,78,ENTER,,22,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:14:30,78,SERVED,354.1,22,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:11:59,79,ENTER,,20,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:17:20,79,SERVED,320.4,20,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:23:19,80,ENTER,,13,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:26:40,80,SERVED,200.7,13,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:54:59,81,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:01:22,81,SERVED,382.3,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:02:11,82,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:07:49,82,SERVED,338.1,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:34:17,83,ENTER,,9,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:37:29,83,SERVED,192.0,9,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:44:55,84,ENTER,,17,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:49:42,84,SERVED,287.6,17,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:22:07,85,ENTER,,12,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:26:01,85,SERVED,234.3,12,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:57:42,86,ENTER,,25,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:03:35,86,SERVED,352.3,25,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:46:33,87,ENTER,,19,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:51:45,87,SERVED,312.5,19,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:53:34,88,ENTER,,22,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:59:44,88,SERVED,370.4,22,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:13:06,89,ENTER,,20,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:18:28,89,SERVED,322.4,20,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:44:34,90,ENTER,,17,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:48:54,90,SERVED,260.3,17,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:55:04,91,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:01:23,91,SERVED,379.1,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:07:49,92,ENTER,,22,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:13:21,92,SERVED,332.0,22,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:46:58,93,ENTER,,20,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:52:15,93,SERVED,317.9,20,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:42:49,94,ENTER,,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:46:40,94,SERVED,230.9,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:30:00,95,ENTER,,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:32:05,95,SERVED,125.9,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:22:12,96,ENTER,,12,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:26:12,96,SERVED,239.9,12,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:35:36,97,ENTER,,11,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:39:21,97,SERVED,224.2,11,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:23:50,98,ENTER,,10,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:27:15,98,SERVED,205.0,10,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:38:54,99,ENTER,,13,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:42:18,99,SERVED,203.6,13,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:21:12,100,ENTER,,13,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:25:17,100,SERVED,244.6,13,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:30:08,101,ENTER,,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:32:07,101,SERVED,119.0,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:32:01,102,ENTER,,9,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:34:42,102,SERVED,161.2,9,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:00:24,103,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:06:36,103,SERVED,371.5,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:10:25,104,ENTER,,21,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:15:44,104,SERVED,319.2,21,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:33:41,105,ENTER,,9,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:36:34,105,SERVED,173.9,9,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:50:58,106,ENTER,,21,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:57:04,106,SERVED,366.5,21,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:54:29,107,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:01:03,107,SERVED,394.4,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:55:40,108,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:02:00,108,SERVED,380.3,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:34:14,109,ENTER,,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:36:47,109,SERVED,152.4,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:55:17,110,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:00:40,110,SERVED,323.5,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:34:12,111,ENTER,,5,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:36:32,111,SERVED,139.9,5,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:55:16,112,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:00:49,112,SERVED,333.9,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:31:59,113,ENTER,,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:34:00,113,SERVED,121.0,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:47:42,114,ENTER,,2,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:48:08,114,ABANDONED,,2,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:55:32,115,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:01:56,115,SERVED,384.5,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:07:01,116,ENTER,,21,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:13:00,116,SERVED,358.0,21,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:10:04,117,ENTER,,21,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:15:14,117,SERVED,310.1,21,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:47:12,118,ENTER,,18,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:51:50,118,SERVED,278.2,18,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:15:35,119,ENTER,,17,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:20:03,119,SERVED,267.9,17,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:54:46,120,ENTER,,22,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:00:45,120,SERVED,358.3,22,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:05:20,121,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:11:35,121,SERVED,375.0,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:16:34,122,ENTER,,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:20:44,122,SERVED,250.0,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:55:07,123,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:00:54,123,SERVED,346.7,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:04:29,124,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:10:00,124,SERVED,330.4,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:30:00,125,ENTER,,8,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:33:02,125,SERVED,182.5,8,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:05:34,126,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:11:16,126,SERVED,342.3,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:47:41,127,ENTER,,20,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:52:42,127,SERVED,300.5,20,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:07:22,128,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:14:04,128,SERVED,402.0,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:17:59,129,ENTER,,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:22:31,129,SERVED,271.5,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:48:07,130,ENTER,,19,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:53:21,130,SERVED,314.7,19,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:32:48,131,ENTER,,9,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:35:12,131,SERVED,144.0,9,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:25:16,132,ENTER,,10,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:28:53,132,SERVED,216.9,10,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:37:40,133,ENTER,,3,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:39:12,133,SERVED,92.0,3,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:17:09,134,ENTER,,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:21:44,134,SERVED,275.7,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:22:06,135,ENTER,,13,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:25:54,135,SERVED,228.1,13,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:40:46,136,ENTER,,2,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:41:43,136,SERVED,57.0,2,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:20:11,137,ENTER,,15,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:24:59,137,SERVED,287.8,15,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:30:00,138,ENTER,,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:32:59,138,SERVED,179.7,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:01:57,139,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:08:12,139,SERVED,375.7,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:16:16,140,ENTER,,17,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:21:30,140,SERVED,313.6,17,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:30:00,141,ENTER,,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:32:51,141,SERVED,171.7,7,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:03:26,142,ENTER,,25,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:09:26,142,SERVED,359.7,25,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:59:24,143,ENTER,,25,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:06:05,143,SERVED,401.0,25,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:30:00,144,ENTER,,6,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:31:49,144,SERVED,109.8,6,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:29:53,145,ENTER,,6,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:32:07,145,SERVED,134.3,6,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:53:47,146,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:59:19,146,SERVED,331.7,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:00:11,147,ENTER,,25,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:06:16,147,SERVED,365.0,25,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:16:15,148,ENTER,,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:18:35,148,ABANDONED,,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:42:31,149,ENTER,,15,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:46:11,149,SERVED,220.5,15,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:52:52,150,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:59:03,150,SERVED,371.0,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:55:02,151,ENTER,,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:00:32,151,SERVED,330.1,23,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:52:17,152,ENTER,,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:58:07,152,SERVED,350.6,24,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:18:58,153,ENTER,,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T12:23:30,153,SERVED,272.8,16,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:38:30,154,ENTER,,12,SYNTHETIC_DEMO
L_20260901,2026-09-01T11:42:05,154,SERVED,215.1,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:49:09,1,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:53:30,1,SERVED,261.0,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:12:32,2,ENTER,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:14:10,2,SERVED,97.5,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:24:56,3,ENTER,,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:28:42,3,SERVED,225.3,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:22:41,4,ENTER,,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:25:42,4,SERVED,180.8,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:17:41,5,ENTER,,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:20:42,5,SERVED,181.3,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:35:24,6,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:39:31,6,SERVED,247.0,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:46:40,7,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:50:25,7,SERVED,224.8,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:31:40,8,ENTER,,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:35:07,8,SERVED,206.5,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:30:27,9,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:34:22,9,SERVED,235.4,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:00:00,10,ENTER,,0,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:00:57,10,SERVED,58.0,0,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:51:03,11,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:54:45,11,SERVED,222.1,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:38:14,12,ENTER,,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:42:00,12,SERVED,225.8,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:03:07,13,ENTER,,7,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:05:33,13,SERVED,146.0,7,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:06:58,14,ENTER,,4,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:08:44,14,SERVED,106.0,4,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:13:12,15,ENTER,,4,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:14:44,15,SERVED,91.8,4,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:28:11,16,ENTER,,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:31:41,16,SERVED,209.3,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:42:31,17,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:46:02,17,SERVED,211.0,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:45:51,18,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:49:27,18,SERVED,216.0,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:10:47,19,ENTER,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:12:50,19,SERVED,123.3,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:10:07,20,ENTER,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:12:25,20,SERVED,138.1,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:01:51,21,ENTER,,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:04:20,21,SERVED,148.7,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:00:00,22,ENTER,,3,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:01:53,22,SERVED,113.4,3,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:49:54,23,ENTER,,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:53:16,23,SERVED,201.6,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:31:54,24,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:35:13,24,SERVED,199.6,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:41:52,25,ENTER,,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:45:53,25,SERVED,241.3,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:22:50,26,ENTER,,10,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:26:10,26,SERVED,200.7,10,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:35:42,27,ENTER,,16,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:40:42,27,SERVED,300.2,16,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:22:23,28,ENTER,,3,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:24:17,28,SERVED,114.2,3,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:20:07,29,ENTER,,2,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:21:01,29,SERVED,53.5,2,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:40:03,30,ENTER,,16,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:44:52,30,SERVED,288.9,16,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:29:37,31,ENTER,,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:33:15,31,SERVED,218.0,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:21:10,32,ENTER,,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:24:12,32,SERVED,182.4,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:00:04,33,ENTER,,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:02:41,33,SERVED,156.8,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:06:40,34,ENTER,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:07:33,34,ABANDONED,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:44:54,35,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:48:56,35,SERVED,242.2,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:30:19,36,ENTER,,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:33:20,36,SERVED,181.0,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:44:15,37,ENTER,,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:48:06,37,SERVED,231.3,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:48:34,38,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:52:26,38,SERVED,231.2,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:21:43,39,ENTER,,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:24:49,39,SERVED,185.9,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:08:22,40,ENTER,,6,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:10:32,40,SERVED,130.3,6,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:53:30,41,ENTER,,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:56:13,41,SERVED,163.2,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:49:00,42,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:52:33,42,SERVED,212.3,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:05:08,43,ENTER,,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:07:32,43,SERVED,143.3,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:39:57,44,ENTER,,16,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:44:51,44,SERVED,294.3,16,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:26:25,45,ENTER,,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:30:11,45,SERVED,226.8,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:22:32,46,ENTER,,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:24:49,46,SERVED,136.9,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:49:37,47,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:51:36,47,ABANDONED,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:27:38,48,ENTER,,10,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:31:19,48,SERVED,221.1,10,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:45:10,49,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:49:00,49,SERVED,230.4,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:53:52,50,ENTER,,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:57:52,50,SERVED,239.8,12,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:44:54,51,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:48:14,51,SERVED,199.2,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:55:20,52,ENTER,,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:58:03,52,SERVED,163.8,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:10:13,53,ENTER,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:12:22,53,SERVED,129.2,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:14:06,54,ENTER,,7,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:16:58,54,SERVED,172.3,7,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:06:58,55,ENTER,,6,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:09:18,55,SERVED,139.6,6,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:56:55,56,ENTER,,10,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:59:35,56,SERVED,160.1,10,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:01:55,57,ENTER,,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:04:41,57,SERVED,166.8,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:45:32,58,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:49:43,58,SERVED,250.6,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:32:17,59,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:36:17,59,SERVED,239.5,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:38:06,60,ENTER,,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:42:47,60,SERVED,280.6,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:30:13,61,ENTER,,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:33:58,61,SERVED,225.6,13,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:00:00,62,ENTER,,2,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:01:55,62,SERVED,115.5,2,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:06:49,63,ENTER,,7,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:09:20,63,SERVED,151.3,7,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:26:07,64,ENTER,,10,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:29:46,64,SERVED,218.7,10,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:47:26,65,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:51:07,65,SERVED,221.7,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:12:46,66,ENTER,,4,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:14:34,66,SERVED,107.3,4,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:19:16,67,ENTER,,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:22:10,67,SERVED,174.1,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:13:03,68,ENTER,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:14:47,68,SERVED,104.0,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:26:33,69,ENTER,,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:30:14,69,SERVED,221.4,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:18:03,70,ENTER,,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:21:07,70,SERVED,183.7,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:08:20,71,ENTER,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:10:37,71,SERVED,136.6,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:47:56,72,ENTER,,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:51:50,72,SERVED,234.1,14,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:26:39,73,ENTER,,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:30:16,73,SERVED,216.6,11,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:02:56,74,ENTER,,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:05:50,74,SERVED,174.1,8,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:03:16,75,ENTER,,7,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:06:03,75,SERVED,166.8,7,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:45:11,76,ENTER,,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:49:43,76,SERVED,272.2,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:05:58,77,ENTER,,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:07:24,77,SERVED,86.1,5,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:38:59,78,ENTER,,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:43:27,78,SERVED,267.3,15,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:59:30,79,ENTER,,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T18:02:13,79,SERVED,162.7,9,SYNTHETIC_DEMO
D_20260901,2026-09-01T17:22:31,80,ENTER,,9,SYNTHETIC_DEMO
